,0,1,2
48,rca.impl.halstead.N1,rca.impl.halstead.n2,0.741801889733277
49,rca.impl.halstead.N1,rca.impl.halstead.time,0.9065441194467643
50,rca.impl.halstead.N1,rca.impl.halstead.vocabulary,0.7327953104500132
51,rca.impl.halstead.N1,rca.impl.halstead.volume,0.9713462973069672
52,rca.impl.halstead.N1,rca.impl.loc.blank,0.6787728681342847
53,rca.impl.halstead.N1,rca.impl.loc.lloc,0.917649224877117
54,rca.impl.halstead.N1,rca.impl.loc.lloc_max,0.5316267809057675
55,rca.impl.halstead.N1,rca.impl.loc.ploc,0.9643561538339982
56,rca.impl.halstead.N1,rca.impl.loc.ploc_max,0.5640976264803622
57,rca.impl.halstead.N1,rca.impl.loc.sloc,0.9419496081090506
58,rca.impl.halstead.N1,rca.impl.loc.sloc_max,0.5659330168582352
59,rca.impl.halstead.N1,rca.impl.mi.mi_original,-0.525816271764598
60,rca.impl.halstead.N1,rca.impl.nargs.total,0.8313297997346241
61,rca.impl.halstead.N1,rca.impl.nargs.total_functions,0.8058841613830244
62,rca.impl.halstead.N1,rca.impl.nom.functions,0.8369922042336697
63,rca.impl.halstead.N1,rca.impl.nom.total,0.8678515992464806
64,rca.impl.halstead.N2,rca.impl.halstead.bugs,0.9320088288993533
65,rca.impl.halstead.N2,rca.impl.halstead.difficulty,0.5793625745865995
66,rca.impl.halstead.N2,rca.impl.halstead.effort,0.8860967909608672
67,rca.impl.halstead.N2,rca.impl.halstead.estimated_program_length,0.7777746121848997
68,rca.impl.halstead.N2,rca.impl.halstead.length,0.9906017522894903
69,rca.impl.halstead.N2,rca.impl.halstead.n2,0.8126958149098187
70,rca.impl.halstead.N2,rca.impl.halstead.time,0.8860967909608831
71,rca.impl.halstead.N2,rca.impl.halstead.vocabulary,0.7929334134977
72,rca.impl.halstead.N2,rca.impl.halstead.volume,0.9661773803723438
73,rca.impl.halstead.N2,rca.impl.loc.blank,0.6261568901342488
74,rca.impl.halstead.N2,rca.impl.loc.lloc,0.8683025664137662
75,rca.impl.halstead.N2,rca.impl.loc.lloc_max,0.5094795619132879
76,rca.impl.halstead.N2,rca.impl.loc.ploc,0.9464588728552474
77,rca.impl.halstead.N2,rca.impl.loc.ploc_max,0.5910289716141017
78,rca.impl.halstead.N2,rca.impl.loc.sloc,0.9174563402092439
79,rca.impl.halstead.N2,rca.impl.loc.sloc_max,0.5882243625127439
80,rca.impl.halstead.N2,rca.impl.mi.mi_original,-0.5228918909577693
81,rca.impl.halstead.N2,rca.impl.nargs.total,0.8114610800594911
82,rca.impl.halstead.N2,rca.impl.nargs.total_functions,0.7900534305619314
83,rca.impl.halstead.N2,rca.impl.nom.functions,0.8191850155388846
84,rca.impl.halstead.N2,rca.impl.nom.total,0.8436415425408165
85,rca.impl.halstead.bugs,rca.impl.halstead.difficulty,0.7072017583053514
86,rca.impl.halstead.bugs,rca.impl.halstead.effort,0.8378348131993627
87,rca.impl.halstead.bugs,rca.impl.halstead.estimated_program_length,0.6233345019304799
88,rca.impl.halstead.bugs,rca.impl.halstead.length,0.943450501126451
89,rca.impl.halstead.bugs,rca.impl.halstead.n2,0.693447065479497
90,rca.impl.halstead.bugs,rca.impl.halstead.time,0.8378348131993751
91,rca.impl.halstead.bugs,rca.impl.halstead.vocabulary,0.697904800532803
92,rca.impl.halstead.bugs,rca.impl.halstead.volume,0.8602113143015936
93,rca.impl.halstead.bugs,rca.impl.loc.blank,0.6750083105981511
94,rca.impl.halstead.bugs,rca.impl.loc.lloc,0.8269737477401449
95,rca.impl.halstead.bugs,rca.impl.loc.lloc_max,0.6226654026675158
96,rca.impl.halstead.bugs,rca.impl.loc.ploc,0.8793209155493177
97,rca.impl.halstead.bugs,rca.impl.loc.ploc_max,0.6166650344538448
98,rca.impl.halstead.bugs,rca.impl.loc.sloc,0.8725487998342547
99,rca.impl.halstead.bugs,rca.impl.loc.sloc_max,0.6202822666472921
100,rca.impl.halstead.bugs,rca.impl.mi.mi_original,-0.558883438465304
101,rca.impl.halstead.bugs,rca.impl.mi.mi_sei,-0.5347027503573359
102,rca.impl.halstead.bugs,rca.impl.nargs.total,0.8215674924496124
103,rca.impl.halstead.bugs,rca.impl.nargs.total_functions,0.7973827887641761
104,rca.impl.halstead.bugs,rca.impl.nom.functions,0.7375578695873252
105,rca.impl.halstead.bugs,rca.impl.nom.total,0.7879897989694736
106,rca.impl.halstead.difficulty,rca.impl.halstead.length,0.5835852096946573
107,rca.impl.halstead.difficulty,rca.impl.halstead.n1,0.7653195491798852
108,rca.impl.halstead.difficulty,rca.impl.halstead.n2,0.5257670521938906
109,rca.impl.halstead.difficulty,rca.impl.halstead.vocabulary,0.6154415499922364
110,rca.impl.halstead.difficulty,rca.impl.loc.lloc_average,0.5274300964157413
111,rca.impl.halstead.difficulty,rca.impl.loc.lloc_max,0.614488330355083
112,rca.impl.halstead.difficulty,rca.impl.loc.ploc,0.5155558209154919
113,rca.impl.halstead.difficulty,rca.impl.loc.ploc_max,0.5528029304434406
114,rca.impl.halstead.difficulty,rca.impl.loc.sloc,0.5233523770255245
115,rca.impl.halstead.difficulty,rca.impl.loc.sloc_max,0.556377301846232
116,rca.impl.halstead.difficulty,rca.impl.mi.mi_original,-0.8158413952382462
117,rca.impl.halstead.difficulty,rca.impl.mi.mi_sei,-0.8113789979483992
118,rca.impl.halstead.difficulty,rca.impl.mi.mi_visual_studio,-0.8120328541668709
119,rca.impl.halstead.difficulty,rca.impl.nargs.average_functions,0.5269741653044265
120,rca.impl.halstead.difficulty,rca.impl.nargs.functions_max,0.657449734594373
121,rca.impl.halstead.difficulty,rca.impl.nargs.total,0.5946169142988561
122,rca.impl.halstead.difficulty,rca.impl.nargs.total_functions,0.5896087083691542
123,rca.impl.halstead.difficulty,rca.impl.nom.average,0.6282252414674037
124,rca.impl.halstead.difficulty,rca.impl.nom.functions,0.5081882983737865
125,rca.impl.halstead.difficulty,rca.impl.nom.functions_average,0.5469302021431875
126,rca.impl.halstead.difficulty,rca.impl.nom.total,0.5365123474647218
127,rca.impl.halstead.effort,rca.impl.halstead.estimated_program_length,0.5473442025993503
128,rca.impl.halstead.effort,rca.impl.halstead.length,0.9039812458307113
129,rca.impl.halstead.effort,rca.impl.halstead.n2,0.5483237441571547
130,rca.impl.halstead.effort,rca.impl.halstead.time,1.0000000000000517
131,rca.impl.halstead.effort,rca.impl.halstead.vocabulary,0.5214139406957355
132,rca.impl.halstead.effort,rca.impl.halstead.volume,0.9382129608078986
133,rca.impl.halstead.effort,rca.impl.loc.blank,0.5442942483699394
134,rca.impl.halstead.effort,rca.impl.loc.lloc,0.8707284615411921
135,rca.impl.halstead.effort,rca.impl.loc.ploc,0.8820495229712322
136,rca.impl.halstead.effort,rca.impl.loc.sloc,0.8416258374272316
137,rca.impl.halstead.effort,rca.impl.nargs.total,0.6632298696679602
138,rca.impl.halstead.effort,rca.impl.nargs.total_functions,0.6438167996623689
139,rca.impl.halstead.effort,rca.impl.nom.functions,0.7504454002971533
140,rca.impl.halstead.effort,rca.impl.nom.total,0.7601081350520921
141,rca.impl.halstead.estimated_program_length,rca.impl.halstead.length,0.7312658145187352
142,rca.impl.halstead.estimated_program_length,rca.impl.halstead.n2,0.9799046313756957
143,rca.impl.halstead.estimated_program_length,rca.impl.halstead.time,0.5473442025993646
144,rca.impl.halstead.estimated_program_length,rca.impl.halstead.vocabulary,0.9540573725179035
145,rca.impl.halstead.estimated_program_length,rca.impl.halstead.volume,0.7285515789804993
146,rca.impl.halstead.estimated_program_length,rca.impl.loc.lloc,0.6192345754696656
147,rca.impl.halstead.estimated_program_length,rca.impl.loc.ploc,0.7247891864499868
148,rca.impl.halstead.estimated_program_length,rca.impl.loc.ploc_max,0.5405692465457952
149,rca.impl.halstead.estimated_program_length,rca.impl.loc.sloc,0.7109514071000249
150,rca.impl.halstead.estimated_program_length,rca.impl.loc.sloc_max,0.5424285129349478
151,rca.impl.halstead.estimated_program_length,rca.impl.mi.mi_original,-0.5135991424861275
152,rca.impl.halstead.estimated_program_length,rca.impl.nargs.total,0.5636226261291134
153,rca.impl.halstead.estimated_program_length,rca.impl.nargs.total_functions,0.5428669877628709
154,rca.impl.halstead.estimated_program_length,rca.impl.nom.functions,0.5538138394047496
155,rca.impl.halstead.estimated_program_length,rca.impl.nom.total,0.585539765386756
156,rca.impl.halstead.length,rca.impl.halstead.n2,0.7731091835089857
157,rca.impl.halstead.length,rca.impl.halstead.time,0.9039812458307036
158,rca.impl.halstead.length,rca.impl.halstead.vocabulary,0.7599496326774373
159,rca.impl.halstead.length,rca.impl.halstead.volume,0.9749751522049679
160,rca.impl.halstead.length,rca.impl.loc.blank,0.6626241492512881
161,rca.impl.halstead.length,rca.impl.loc.lloc,0.9041241464869016
162,rca.impl.halstead.length,rca.impl.loc.lloc_max,0.5262471090641992
163,rca.impl.halstead.length,rca.impl.loc.ploc,0.9630915580983415
164,rca.impl.halstead.length,rca.impl.loc.ploc_max,0.5776181387826778
165,rca.impl.halstead.length,rca.impl.loc.sloc,0.9380408806346069
166,rca.impl.halstead.length,rca.impl.loc.sloc_max,0.5776949408264189
167,rca.impl.halstead.length,rca.impl.mi.mi_original,-0.527732671454944
168,rca.impl.halstead.length,rca.impl.nargs.total,0.8285466403173556
169,rca.impl.halstead.length,rca.impl.nargs.total_functions,0.8044939415745099
170,rca.impl.halstead.length,rca.impl.nom.functions,0.8350277218096672
171,rca.impl.halstead.length,rca.impl.nom.total,0.8636236903778176
172,rca.impl.halstead.level,rca.impl.halstead.n1,-0.7044005650925009
173,rca.impl.halstead.level,rca.impl.mi.mi_original,0.7145678241886397
174,rca.impl.halstead.level,rca.impl.mi.mi_sei,0.7372817381714114
175,rca.impl.halstead.level,rca.impl.mi.mi_visual_studio,0.7318458041895137
176,rca.impl.halstead.level,rca.impl.nargs.average,-0.5842267330797289
177,rca.impl.halstead.level,rca.impl.nargs.average_functions,-0.5805832690504987
178,rca.impl.halstead.level,rca.impl.nargs.functions_max,-0.5216378332597004
179,rca.impl.halstead.level,rca.impl.nom.average,-0.7237253873294193
180,rca.impl.halstead.level,rca.impl.nom.functions_average,-0.7079425228744425
181,rca.impl.halstead.level,rca.impl.nom.functions_max,-0.7420943129523211
182,rca.impl.halstead.n1,rca.impl.halstead.vocabulary,0.6067572917410657
183,rca.impl.halstead.n1,rca.impl.loc.lloc_average,0.5469084013413856
184,rca.impl.halstead.n1,rca.impl.mi.mi_original,-0.8959002381609635
185,rca.impl.halstead.n1,rca.impl.mi.mi_sei,-0.8928753511832818
186,rca.impl.halstead.n1,rca.impl.mi.mi_visual_studio,-0.9081314665630352
187,rca.impl.halstead.n1,rca.impl.nargs.average,0.6787420422405477
188,rca.impl.halstead.n1,rca.impl.nargs.average_functions,0.7017694773237627
189,rca.impl.halstead.n1,rca.impl.nargs.functions_max,0.720805318560334
190,rca.impl.halstead.n1,rca.impl.nom.average,0.8016549992899799
191,rca.impl.halstead.n1,rca.impl.nom.functions_average,0.7067886052979351
192,rca.impl.halstead.n1,rca.impl.nom.functions_max,0.673217061894382
193,rca.impl.halstead.n2,rca.impl.halstead.time,0.5483237441571617
194,rca.impl.halstead.n2,rca.impl.halstead.vocabulary,0.985885703712845
195,rca.impl.halstead.n2,rca.impl.halstead.volume,0.7389165134767103
196,rca.impl.halstead.n2,rca.impl.loc.blank,0.5518565754008964
197,rca.impl.halstead.n2,rca.impl.loc.lloc,0.6458432907226413
198,rca.impl.halstead.n2,rca.impl.loc.ploc,0.7634948816710284
199,rca.impl.halstead.n2,rca.impl.loc.ploc_average,0.5040048439750341
200,rca.impl.halstead.n2,rca.impl.loc.ploc_max,0.6156732335208893
201,rca.impl.halstead.n2,rca.impl.loc.sloc,0.7572163822801441
202,rca.impl.halstead.n2,rca.impl.loc.sloc_average,0.5191738446499989
203,rca.impl.halstead.n2,rca.impl.loc.sloc_max,0.619580771361031
204,rca.impl.halstead.n2,rca.impl.mi.mi_original,-0.602114846162259
205,rca.impl.halstead.n2,rca.impl.mi.mi_sei,-0.5735882744867913
206,rca.impl.halstead.n2,rca.impl.mi.mi_visual_studio,-0.5244950520691787
207,rca.impl.halstead.n2,rca.impl.nargs.total,0.6292749239985231
208,rca.impl.halstead.n2,rca.impl.nargs.total_functions,0.6067418821427044
209,rca.impl.halstead.n2,rca.impl.nom.functions,0.5888891268988151
210,rca.impl.halstead.n2,rca.impl.nom.total,0.6302708254253295
211,rca.impl.halstead.time,rca.impl.halstead.vocabulary,0.521413940695746
212,rca.impl.halstead.time,rca.impl.halstead.volume,0.938212960807893
213,rca.impl.halstead.time,rca.impl.loc.blank,0.5442942483699514
214,rca.impl.halstead.time,rca.impl.loc.lloc,0.8707284615411892
215,rca.impl.halstead.time,rca.impl.loc.ploc,0.8820495229712577
216,rca.impl.halstead.time,rca.impl.loc.sloc,0.8416258374272416
217,rca.impl.halstead.time,rca.impl.nargs.total,0.6632298696679387
218,rca.impl.halstead.time,rca.impl.nargs.total_functions,0.6438167996623717
219,rca.impl.halstead.time,rca.impl.nom.functions,0.7504454002971594
220,rca.impl.halstead.time,rca.impl.nom.total,0.7601081350521325
221,rca.impl.halstead.vocabulary,rca.impl.halstead.volume,0.7109597175423998
222,rca.impl.halstead.vocabulary,rca.impl.loc.blank,0.5549354497493099
223,rca.impl.halstead.vocabulary,rca.impl.loc.lloc,0.6375341353743806
224,rca.impl.halstead.vocabulary,rca.impl.loc.lloc_max,0.5395914017774619
225,rca.impl.halstead.vocabulary,rca.impl.loc.ploc,0.750909403615135
226,rca.impl.halstead.vocabulary,rca.impl.loc.ploc_average,0.5225972959435351
227,rca.impl.halstead.vocabulary,rca.impl.loc.ploc_max,0.6348345000281889
228,rca.impl.halstead.vocabulary,rca.impl.loc.sloc,0.7481908056797295
229,rca.impl.halstead.vocabulary,rca.impl.loc.sloc_average,0.5435995453993266
230,rca.impl.halstead.vocabulary,rca.impl.loc.sloc_max,0.6405474324967713
231,rca.impl.halstead.vocabulary,rca.impl.mi.mi_original,-0.709986196707013
232,rca.impl.halstead.vocabulary,rca.impl.mi.mi_sei,-0.683796423259273
233,rca.impl.halstead.vocabulary,rca.impl.mi.mi_visual_studio,-0.6425904719152513
234,rca.impl.halstead.vocabulary,rca.impl.nargs.total,0.6338921132160755
235,rca.impl.halstead.vocabulary,rca.impl.nargs.total_functions,0.6113704436871618
236,rca.impl.halstead.vocabulary,rca.impl.nom.functions,0.589137342468179
237,rca.impl.halstead.vocabulary,rca.impl.nom.total,0.6320948633987191
238,rca.impl.halstead.volume,rca.impl.loc.blank,0.6039145735104616
239,rca.impl.halstead.volume,rca.impl.loc.lloc,0.9155831056916264
240,rca.impl.halstead.volume,rca.impl.loc.ploc,0.961043655684996
241,rca.impl.halstead.volume,rca.impl.loc.ploc_max,0.5014362122700486
242,rca.impl.halstead.volume,rca.impl.loc.sloc,0.9235568261970083
243,rca.impl.halstead.volume,rca.impl.loc.sloc_max,0.5001317989835367
244,rca.impl.halstead.volume,rca.impl.nargs.total,0.755127901344746
245,rca.impl.halstead.volume,rca.impl.nargs.total_functions,0.73125218510806
246,rca.impl.halstead.volume,rca.impl.nom.functions,0.8292108281016635
247,rca.impl.halstead.volume,rca.impl.nom.total,0.8436734403933311
248,rca.impl.loc.blank,rca.impl.loc.blank_max,0.5572757912952759
249,rca.impl.loc.blank,rca.impl.loc.lloc,0.7040094336065952
250,rca.impl.loc.blank,rca.impl.loc.ploc,0.7042276659066066
251,rca.impl.loc.blank,rca.impl.loc.sloc,0.7703755275161285
252,rca.impl.loc.blank,rca.impl.nargs.total,0.5691827781839462
253,rca.impl.loc.blank,rca.impl.nargs.total_functions,0.5140011597169958
254,rca.impl.loc.blank,rca.impl.nom.total,0.5528442684387742
255,rca.impl.loc.blank_average,rca.impl.loc.blank_max,0.6784909127878983
256,rca.impl.loc.blank_average,rca.impl.loc.blank_min,0.5050380459784822
257,rca.impl.loc.blank_average,rca.impl.loc.lloc_average,0.5101435181996983
258,rca.impl.loc.blank_max,rca.impl.loc.blank_min,0.5180298667620769
259,rca.impl.loc.blank_max,rca.impl.loc.cloc_max,0.5299547532522695
260,rca.impl.loc.blank_max,rca.impl.loc.lloc_max,0.5971584768613184
261,rca.impl.loc.blank_max,rca.impl.loc.ploc_max,0.5746740337451752
262,rca.impl.loc.blank_max,rca.impl.loc.sloc_max,0.6460277331723675
263,rca.impl.loc.blank_min,rca.impl.loc.lloc_min,0.5662837944670253
264,rca.impl.loc.blank_min,rca.impl.loc.ploc_min,0.5140420601355983
265,rca.impl.loc.blank_min,rca.impl.loc.sloc_min,0.5822494538546392
266,rca.impl.loc.cloc,rca.impl.loc.cloc_average,0.5624430479385827
267,rca.impl.loc.cloc,rca.impl.loc.sloc,0.5204421990049785
268,rca.impl.loc.lloc,rca.impl.loc.lloc_max,0.5397991590423667
269,rca.impl.loc.lloc,rca.impl.loc.ploc,0.9308297808255259
270,rca.impl.loc.lloc,rca.impl.loc.sloc,0.9127862721671283
271,rca.impl.loc.lloc,rca.impl.nargs.total,0.6373523052818056
272,rca.impl.loc.lloc,rca.impl.nargs.total_functions,0.6019631081325987
273,rca.impl.loc.lloc,rca.impl.nom.functions,0.7092569746907579
274,rca.impl.loc.lloc,rca.impl.nom.total,0.7378816999264631
275,rca.impl.loc.lloc_average,rca.impl.loc.lloc_max,0.697391011284029
276,rca.impl.loc.lloc_average,rca.impl.loc.lloc_min,0.6907126629502299
277,rca.impl.loc.lloc_average,rca.impl.loc.sloc_average,0.5208594765445408
278,rca.impl.loc.lloc_average,rca.impl.loc.sloc_max,0.5150209297541142
279,rca.impl.loc.lloc_average,rca.impl.mi.mi_original,-0.5193225162221011
280,rca.impl.loc.lloc_average,rca.impl.mi.mi_sei,-0.501295346554362
281,rca.impl.loc.lloc_average,rca.impl.mi.mi_visual_studio,-0.5194049506042505
282,rca.impl.loc.lloc_max,rca.impl.loc.ploc,0.5050665736584358
283,rca.impl.loc.lloc_max,rca.impl.loc.ploc_max,0.807640555007656
284,rca.impl.loc.lloc_max,rca.impl.loc.sloc,0.5095873125134118
285,rca.impl.loc.lloc_max,rca.impl.loc.sloc_max,0.8245987382100869
286,rca.impl.loc.lloc_max,rca.impl.mi.mi_original,-0.5091248629848063
287,rca.impl.loc.lloc_min,rca.impl.loc.ploc_min,0.6304464682149319
288,rca.impl.loc.lloc_min,rca.impl.loc.sloc_min,0.6571265714929958
289,rca.impl.loc.ploc,rca.impl.loc.ploc_max,0.5885598319038031
290,rca.impl.loc.ploc,rca.impl.loc.sloc,0.9781456806518143
291,rca.impl.loc.ploc,rca.impl.loc.sloc_max,0.5940065851539169
292,rca.impl.loc.ploc,rca.impl.mi.mi_original,-0.5238116975507406
293,rca.impl.loc.ploc,rca.impl.nargs.total,0.7409241485951288
294,rca.impl.loc.ploc,rca.impl.nargs.total_functions,0.7142965984181825
295,rca.impl.loc.ploc,rca.impl.nom.functions,0.8011216814439386
296,rca.impl.loc.ploc,rca.impl.nom.total,0.8272635867797123
297,rca.impl.loc.ploc_average,rca.impl.loc.ploc_max,0.6379696587385333
298,rca.impl.loc.ploc_average,rca.impl.loc.ploc_min,0.7484981804804043
299,rca.impl.loc.ploc_average,rca.impl.loc.sloc_average,0.9807034698619341
300,rca.impl.loc.ploc_average,rca.impl.loc.sloc_max,0.6234690554050982
301,rca.impl.loc.ploc_average,rca.impl.loc.sloc_min,0.7301436343572519
302,rca.impl.loc.ploc_max,rca.impl.loc.ploc_min,0.6074357281637374
303,rca.impl.loc.ploc_max,rca.impl.loc.sloc,0.5669773099598193
304,rca.impl.loc.ploc_max,rca.impl.loc.sloc_average,0.642072700116575
305,rca.impl.loc.ploc_max,rca.impl.loc.sloc_max,0.9932043045591818
306,rca.impl.loc.ploc_max,rca.impl.loc.sloc_min,0.6046443296142726
307,rca.impl.loc.ploc_max,rca.impl.mi.mi_original,-0.5328402047619484
308,rca.impl.loc.ploc_max,rca.impl.mi.mi_sei,-0.5183719980210159
309,rca.impl.loc.ploc_min,rca.impl.loc.sloc_average,0.7228469578645413
310,rca.impl.loc.ploc_min,rca.impl.loc.sloc_max,0.5913487973471702
311,rca.impl.loc.ploc_min,rca.impl.loc.sloc_min,0.9945238756079547
312,rca.impl.loc.sloc,rca.impl.loc.sloc_max,0.5809594887592741
313,rca.impl.loc.sloc,rca.impl.mi.mi_original,-0.5332187239253229
314,rca.impl.loc.sloc,rca.impl.nargs.total,0.7435039549452863
315,rca.impl.loc.sloc,rca.impl.nargs.total_functions,0.7131112470028327
316,rca.impl.loc.sloc,rca.impl.nom.functions,0.7772516672760492
317,rca.impl.loc.sloc,rca.impl.nom.total,0.8130565676324231
318,rca.impl.loc.sloc_average,rca.impl.loc.sloc_max,0.6390666747592524
319,rca.impl.loc.sloc_average,rca.impl.loc.sloc_min,0.7147680439564581
320,rca.impl.loc.sloc_average,rca.impl.mi.mi_original,-0.5055818094150362
321,rca.impl.loc.sloc_max,rca.impl.loc.sloc_min,0.5951390718917218
322,rca.impl.loc.sloc_max,rca.impl.mi.mi_original,-0.5377712290269627
323,rca.impl.loc.sloc_max,rca.impl.mi.mi_sei,-0.5176701105906616
324,rca.impl.mi.mi_original,rca.impl.mi.mi_sei,0.9808926092861388
325,rca.impl.mi.mi_original,rca.impl.mi.mi_visual_studio,0.9883810870964661
326,rca.impl.mi.mi_original,rca.impl.nargs.average,-0.6211559819596987
327,rca.impl.mi.mi_original,rca.impl.nargs.average_functions,-0.6450813312025274
328,rca.impl.mi.mi_original,rca.impl.nargs.functions_max,-0.7118650219288545
329,rca.impl.mi.mi_original,rca.impl.nargs.total,-0.5166795729050023
330,rca.impl.mi.mi_original,rca.impl.nargs.total_functions,-0.5081712129642522
331,rca.impl.mi.mi_original,rca.impl.nom.average,-0.8395085874959831
332,rca.impl.mi.mi_original,rca.impl.nom.functions,-0.5062492403969325
333,rca.impl.mi.mi_original,rca.impl.nom.functions_average,-0.7599726722116364
334,rca.impl.mi.mi_original,rca.impl.nom.functions_max,-0.6786122842553771
335,rca.impl.mi.mi_original,rca.impl.nom.total,-0.5266789994354978
336,rca.impl.mi.mi_sei,rca.impl.mi.mi_visual_studio,0.9740833298281149
337,rca.impl.mi.mi_sei,rca.impl.nargs.average,-0.6343003566858922
338,rca.impl.mi.mi_sei,rca.impl.nargs.average_functions,-0.6537417197376219
339,rca.impl.mi.mi_sei,rca.impl.nargs.functions_max,-0.7105918768288849
340,rca.impl.mi.mi_sei,rca.impl.nom.average,-0.8345781363650459
341,rca.impl.mi.mi_sei,rca.impl.nom.functions_average,-0.7619517494863752
342,rca.impl.mi.mi_sei,rca.impl.nom.functions_max,-0.6923996515463617
343,rca.impl.mi.mi_visual_studio,rca.impl.nargs.average,-0.6341708717385494
344,rca.impl.mi.mi_visual_studio,rca.impl.nargs.average_functions,-0.657090076051016
345,rca.impl.mi.mi_visual_studio,rca.impl.nargs.functions_max,-0.7199856428994442
346,rca.impl.mi.mi_visual_studio,rca.impl.nom.average,-0.854954962210755
347,rca.impl.mi.mi_visual_studio,rca.impl.nom.functions_average,-0.7761263928119053
348,rca.impl.mi.mi_visual_studio,rca.impl.nom.functions_max,-0.6941247699410618
349,rca.impl.nargs.average,rca.impl.nargs.average_functions,0.9833935851730387
350,rca.impl.nargs.average,rca.impl.nargs.functions_max,0.8751559973882067
351,rca.impl.nargs.average,rca.impl.nom.average,0.6730458792169371
352,rca.impl.nargs.average,rca.impl.nom.functions_average,0.6660869277000592
353,rca.impl.nargs.average,rca.impl.nom.functions_max,0.6744092229102745
354,rca.impl.nargs.average_closures,rca.impl.nargs.closures_max,0.9792100070906294
355,rca.impl.nargs.average_closures,rca.impl.nom.closures_average,0.7590745601498483
356,rca.impl.nargs.average_closures,rca.impl.nom.closures_max,0.8415372701549412
357,rca.impl.nargs.average_functions,rca.impl.nargs.functions_max,0.8978520288836863
358,rca.impl.nargs.average_functions,rca.impl.nom.average,0.6832940134858353
359,rca.impl.nargs.average_functions,rca.impl.nom.functions_average,0.6450647828545488
360,rca.impl.nargs.average_functions,rca.impl.nom.functions_max,0.665840291296472
361,rca.impl.nargs.closures_max,rca.impl.nom.closures_average,0.7867302293551227
362,rca.impl.nargs.closures_max,rca.impl.nom.closures_max,0.8478233430683831
363,rca.impl.nargs.functions_max,rca.impl.nom.average,0.6926188671383857
364,rca.impl.nargs.functions_max,rca.impl.nom.functions_average,0.6479250510797543
365,rca.impl.nargs.functions_max,rca.impl.nom.functions_max,0.5765069327041816
366,rca.impl.nargs.total,rca.impl.nargs.total_closures,0.5098102716891794
367,rca.impl.nargs.total,rca.impl.nargs.total_functions,0.980319975254829
368,rca.impl.nargs.total,rca.impl.nom.closures,0.5045130352187055
369,rca.impl.nargs.total,rca.impl.nom.functions,0.8293966013847572
370,rca.impl.nargs.total,rca.impl.nom.total,0.8772336834386791
371,rca.impl.nargs.total_closures,rca.impl.nom.closures,0.9485903496367806
372,rca.impl.nargs.total_closures,rca.impl.nom.total,0.5494488500263784
373,rca.impl.nargs.total_functions,rca.impl.nom.functions,0.8473338784036093
374,rca.impl.nargs.total_functions,rca.impl.nom.total,0.8365112677232608
375,rca.impl.nom.average,rca.impl.nom.functions_average,0.9497827700775984
376,rca.impl.nom.average,rca.impl.nom.functions_max,0.9192261219083651
377,rca.impl.nom.closures,rca.impl.nom.total,0.5696975666540298
378,rca.impl.nom.closures_average,rca.impl.nom.closures_max,0.8968685776544787
379,rca.impl.nom.functions,rca.impl.nom.total,0.947575751122417
380,rca.impl.nom.functions_average,rca.impl.nom.functions_max,0.9212321585093629
